picId,clientId,name,unidade,lat,lon,rodada_init_time,data_hora_observacao,temp_media_c,temp_min_c,temp_max_c,precipitacao_6h_media_mm,precipitacao_6h_max_mm,vento_medio_ms,vento_rajada_max_ms,pressao_mar_pa
23991,2314,URC_219053 II,URC,-18.83906,-50.7905,2026-08-18 06:00:00,2026-08-18 12:00:00,25.47,24.75,26.48,0.0,0.003,3.29,4.42,101952.9
14934,2314,URC_219081,URC,-18.76639,-50.85,2026-08-18 06:00:00,2026-08-18 12:00:00,25.47,24.75,26.48,0.0,0.003,3.29,4.42,101952.9
26200,2314,URC_219101,URC,-18.80686,-50.82792,2026-08-18 06:00:00,2026-08-18 12:00:00,25.47,24.75,26.48,0.0,0.003,3.29,4.42,101952.9
21800,2314,URC_219110,URC,-19.047334,-50.834288,2026-08-18 06:00:00,2026-08-18 12:00:00,25.68,24.61,26.38,0.0,0.002,4.17,5.3,101918.6
26223,2314,URC_219111,URC,-19.009897,-50.746663,2026-08-18 06:00:00,2026-08-18 12:00:00,25.68,24.61,26.38,0.0,0.002,4.17,5.3,101918.6
26229,2314,URC_219222,URC,-18.87219,-50.83422,2026-08-18 06:00:00,2026-08-18 12:00:00,25.47,24.75,26.48,0.0,0.003,3.29,4.42,101952.9
25577,2314,USL_315408,USL,-21.719328,-54.090927,2026-08-18 06:00:00,2026-08-18 12:00:00,24.95,23.92,25.67,0.0,0.003,3.67,4.6,101654.8
25708,2314,USL_320002,USL,-21.6273,-54.20304,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
23125,2314,USL_320013,USL,-21.44542,-54.11897,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
26109,2314,USL_320066,USL,-21.587583,-54.25226,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
26032,2314,USL_320084,USL,-21.68166,-54.15133,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
15022,2314,USL_320121,USL,-21.515079,-54.267676,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
23660,2314,USL_320145,USL,-21.494,-54.11643,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
25294,2314,USL_320168,USL,-21.47298,-54.19065,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
26033,2314,USL_320170,USL,-21.43475,-54.24102,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
25869,2314,USL_320184,USL,-21.670113,-54.250594,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
26024,2314,USL_320186,USL,-21.4114,-54.06578,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
21679,2314,USL_320207,USL,-21.55336,-54.1816,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
25619,2314,USL_320216,USL,-21.61851,-54.1514,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
26059,2314,USL_320316,USL,-21.452001,-54.459914,2026-08-18 06:00:00,2026-08-18 12:00:00,25.18,23.94,26.64,0.001,0.006,3.35,4.32,101611.9
12696,2314,USL_320376,USL,-21.51258,-54.19062,2026-08-18 06:00:00,2026-08-18 12:00:00,25.23,24.0,26.34,0.001,0.005,4.16,5.26,101646.3
25901,2314,USL_320387,USL,-21.5575,-54.12006,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
25471,2314,USL_320446,USL,-21.385063,-54.462821,2026-08-18 06:00:00,2026-08-18 12:00:00,25.18,23.94,26.64,0.001,0.006,3.35,4.32,101611.9
13292,2314,USL_328085,USL,-21.5895,-53.94953,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
26063,2314,USL_328091,USL,-21.525018,-54.377292,2026-08-18 06:00:00,2026-08-18 12:00:00,25.18,23.94,26.64,0.001,0.006,3.35,4.32,101611.9
25686,2314,USL_328303,USL,-21.455197,-54.535363,2026-08-18 06:00:00,2026-08-18 12:00:00,25.18,23.94,26.64,0.001,0.006,3.35,4.32,101611.9
26034,2314,USL_328310,USL,-21.649536,-54.343751,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
22420,2314,USL_328323,USL,-21.36944,-54.16345,2026-08-18 06:00:00,2026-08-18 12:00:00,24.92,23.89,25.82,0.001,0.012,3.72,4.66,101667.4
26129,2314,USL_328337,USL,-21.76589,-54.14717,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
26031,2314,USL_328401,USL,-21.64684,-54.0103,2026-08-18 06:00:00,2026-08-18 12:00:00,24.95,23.92,25.67,0.0,0.003,3.67,4.6,101654.8
22764,2314,USL_328429,USL,-21.545,-54.02712,2026-08-18 06:00:00,2026-08-18 12:00:00,24.81,23.74,25.81,0.001,0.007,3.81,4.65,101680.8
25585,2314,USL_329350,USL,-21.724367751,-54.3079433,2026-08-18 06:00:00,2026-08-18 12:00:00,25.04,23.9,26.12,0.001,0.01,3.23,4.75,101632.6
25665,2314,UAE_440010,UAE,-17.66004,-52.3381,2026-08-18 12:00:00,2026-08-18 18:00:00,31.97,31.07,33.3,0.001,0.005,2.93,4.14,101568.2
11002,2314,UAE_440031,UAE,-17.72785,-52.40737,2026-08-18 12:00:00,2026-08-18 18:00:00,33.07,32.31,34.19,0.001,0.004,2.87,4.24,101512.4
26025,2314,UAE_440037,UAE,-17.51801,-52.28823,2026-08-18 12:00:00,2026-08-18 18:00:00,31.09,30.4,31.98,0.002,0.009,3.19,4.23,101619.0
26041,2314,UAE_440043,UAE,-17.6238,-52.46665,2026-08-18 12:00:00,2026-08-18 18:00:00,32.18,31.23,33.25,0.001,0.006,3.41,4.27,101561.5
26042,2314,UAE_440061,UAE,-17.52854,-52.22775,2026-08-18 12:00:00,2026-08-18 18:00:00,31.09,30.4,31.98,0.002,0.009,3.19,4.23,101619.0
26049,2314,UAE_440178,UAE,-17.37638,-52.50827,2026-08-18 12:00:00,2026-08-18 18:00:00,32.18,31.23,33.25,0.001,0.006,3.41,4.27,101561.5
16272,2314,UAE_440235,UAE,-17.65046,-51.86691,2026-08-18 12:00:00,2026-08-18 18:00:00,32.46,31.41,33.58,0.001,0.005,2.21,3.79,101555.7
25628,2314,UAE_440264,UAE,-17.5812,-52.36706,2026-08-18 12:00:00,2026-08-18 18:00:00,31.09,30.4,31.98,0.002,0.009,3.19,4.23,101619.0
26045,2314,UAE_440286,UAE,-17.74924,-51.94314,2026-08-18 12:00:00,2026-08-18 18:00:00,31.75,30.91,33.1,0.002,0.019,2.52,3.4,101580.4
26056,2314,UAE_440293,UAE,-17.57164,-52.29925,2026-08-18 12:00:00,2026-08-18 18:00:00,31.09,30.4,31.98,0.002,0.009,3.19,4.23,101619.0
25664,2314,UAE_448060,UAE,-17.39922,-52.3558,2026-08-18 12:00:00,2026-08-18 18:00:00,31.09,30.4,31.98,0.002,0.009,3.19,4.23,101619.0
26062,2314,UAE_449145,UAE,-17.44726,-52.96758,2026-08-18 12:00:00,2026-08-18 18:00:00,32.23,30.96,33.25,0.001,0.012,3.49,5.27,101548.1
25249,2314,UAE_449203,UAE,-17.26479,-52.96622,2026-08-18 12:00:00,2026-08-18 18:00:00,31.99,30.63,32.97,0.001,0.013,3.37,4.54,101568.8
26037,2314,UAT_420004,UAT,-17.73622,-53.3182,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26159,2314,UAT_420006,UAT,-17.6545937,-53.3175924,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26053,2314,UAT_420026,UAT,-17.66554,-53.27472,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
25195,2314,UAT_420027,UAT,-17.89151,-53.19728,2026-08-18 12:00:00,2026-08-18 18:00:00,31.45,30.76,32.26,0.001,0.012,2.94,3.89,101580.9
26157,2314,UAT_420031,UAT,-17.59259,-53.31711,2026-08-18 12:00:00,2026-08-18 18:00:00,31.77,31.01,32.78,0.001,0.01,3.33,4.37,101578.7
26147,2314,UAT_420033,UAT,-17.50442,-53.3002,2026-08-18 12:00:00,2026-08-18 18:00:00,31.77,31.01,32.78,0.001,0.01,3.33,4.37,101578.7
19879,2314,UAT_420048,UAT,-17.95031,-53.34072,2026-08-18 12:00:00,2026-08-18 18:00:00,31.45,30.76,32.26,0.001,0.012,2.94,3.89,101580.9
26151,2314,UAT_420109,UAT,-17.53904,-53.50165,2026-08-18 12:00:00,2026-08-18 18:00:00,33.1,32.17,34.08,0.0,0.004,3.12,3.9,101502.1
26150,2314,UAT_420120,UAT,-17.6786,-53.41716,2026-08-18 12:00:00,2026-08-18 18:00:00,32.45,31.51,33.37,0.001,0.005,3.0,3.98,101547.8
26166,2314,UAT_420154,UAT,-17.41446,-53.34319,2026-08-18 12:00:00,2026-08-18 18:00:00,31.77,31.01,32.78,0.001,0.01,3.33,4.37,101578.7
25314,2314,UAT_428001,UAT,-17.74048,-53.44137,2026-08-18 12:00:00,2026-08-18 18:00:00,32.45,31.51,33.37,0.001,0.005,3.0,3.98,101547.8
25098,2314,UAT_428003,UAT,-17.78489,-53.38451,2026-08-18 12:00:00,2026-08-18 18:00:00,32.45,31.51,33.37,0.001,0.005,3.0,3.98,101547.8
22774,2314,UAT_428079,UAT,-17.89667,-53.59128,2026-08-18 12:00:00,2026-08-18 18:00:00,34.59,33.84,35.14,0.0,0.002,2.43,4.24,101425.2
26135,2314,UAT_429053,UAT,-17.75157,-53.24856,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26102,2314,UAT_429059,UAT,-17.97345,-53.17618,2026-08-18 12:00:00,2026-08-18 18:00:00,31.45,30.76,32.26,0.001,0.012,2.94,3.89,101580.9
25443,2314,UAT_429070,UAT,-17.8294,-53.23993,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26108,2314,UCP_120002,UCP,-22.414486,-52.173444,2026-08-18 12:00:00,2026-08-18 18:00:00,33.93,32.95,34.9,0.0,0.003,4.02,5.12,101507.2
25867,2314,UCP_120003,UCP,-22.15548,-51.93725,2026-08-18 12:00:00,2026-08-18 18:00:00,33.27,32.31,34.21,0.0,0.003,3.69,5.11,101539.4
26124,2314,UCP_120007,UCP,-22.43875,-52.099453,2026-08-18 12:00:00,2026-08-18 18:00:00,33.95,33.03,34.96,0.0,0.003,3.53,4.45,101517.8
26249,2314,UCP_120047,UCP,-22.448149,-52.220496,2026-08-18 12:00:00,2026-08-18 18:00:00,33.93,32.95,34.9,0.0,0.003,4.02,5.12,101507.2
26114,2314,UCP_120052,UCP,-22.469219,-52.084815,2026-08-18 12:00:00,2026-08-18 18:00:00,33.95,33.03,34.96,0.0,0.003,3.53,4.45,101517.8
13247,2314,UCP_120072,UCP,-22.34801,-52.26834,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
25865,2314,UCP_120089,UCP,-22.0687,-51.9146,2026-08-18 12:00:00,2026-08-18 18:00:00,33.56,31.73,34.7,0.001,0.006,3.37,4.87,101535.8
26145,2314,UCP_120110,UCP,-22.35368,-52.35855,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
26222,2314,UCP_120116,UCP,-22.561271,-52.187249,2026-08-18 12:00:00,2026-08-18 18:00:00,33.93,32.95,34.9,0.0,0.003,4.02,5.12,101507.2
25656,2314,UCP_120171,UCP,-22.306128,-52.200888,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
25262,2314,UCP_120204,UCP,-22.2032,-52.33885,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
25663,2314,UCP_120300,UCP,-22.22641,-52.09456,2026-08-18 12:00:00,2026-08-18 18:00:00,33.27,32.31,34.21,0.0,0.003,3.69,5.11,101539.4
26232,2314,UCP_120345,UCP,-22.470616,-52.162091,2026-08-18 12:00:00,2026-08-18 18:00:00,33.93,32.95,34.9,0.0,0.003,4.02,5.12,101507.2
26226,2314,UCP_120358,UCP,-22.376962,-52.180874,2026-08-18 12:00:00,2026-08-18 18:00:00,33.93,32.95,34.9,0.0,0.003,4.02,5.12,101507.2
22915,2314,UCP_120364,UCP,-22.13654,-52.34378,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
19228,2314,UCP_120380,UCP,-22.272701,-52.176075,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
26250,2314,UCP_120384,UCP,-22.289614,-52.25926,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
26227,2314,UCP_120387,UCP,-22.3566,-52.5217,2026-08-18 12:00:00,2026-08-18 18:00:00,33.02,31.33,34.71,0.0,0.004,4.58,6.45,101481.4
19171,2314,UCP_120442,UCP,-22.21484,-52.43011,2026-08-18 12:00:00,2026-08-18 18:00:00,33.02,31.33,34.71,0.0,0.004,4.58,6.45,101481.4
16548,2314,UCP_120454,UCP,-22.35487,-52.119445,2026-08-18 12:00:00,2026-08-18 18:00:00,33.27,32.31,34.21,0.0,0.003,3.69,5.11,101539.4
26131,2314,UCP_120460,UCP,-22.278781,-52.237634,2026-08-18 12:00:00,2026-08-18 18:00:00,33.05,31.96,34.04,0.0,0.003,3.72,5.7,101537.2
26112,2314,UCP_120474,UCP,-22.09439,-52.14659,2026-08-18 12:00:00,2026-08-18 18:00:00,33.23,31.35,34.9,0.0,0.006,3.89,6.23,101507.9
25989,2314,UCP_120490,UCP,-22.32888,-52.56191,2026-08-18 12:00:00,2026-08-18 18:00:00,33.02,31.33,34.71,0.0,0.004,4.58,6.45,101481.4
26111,2314,UCP_128051,UCP,-22.28051,-52.06928,2026-08-18 12:00:00,2026-08-18 18:00:00,33.27,32.31,34.21,0.0,0.003,3.69,5.11,101539.4
26113,2314,UCP_129041,UCP,-22.44812,-52.45569,2026-08-18 12:00:00,2026-08-18 18:00:00,33.86,32.63,34.92,0.0,0.002,4.26,5.48,101481.1
26231,2314,UCP_129454,UCP,-22.0904,-52.04932,2026-08-18 12:00:00,2026-08-18 18:00:00,33.56,31.73,34.7,0.001,0.006,3.37,4.87,101535.8
25955,2314,UCP_129502,UCP,-22.11716,-52.28379,2026-08-18 12:00:00,2026-08-18 18:00:00,33.23,31.35,34.9,0.0,0.006,3.89,6.23,101507.9
25088,2314,UCP_129993,UCP,-22.397446,-52.106702,2026-08-18 12:00:00,2026-08-18 18:00:00,33.95,33.03,34.96,0.0,0.003,3.53,4.45,101517.8
26137,2314,UCR_430013,UCR,-18.439294,-53.194014,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
26127,2314,UCR_430028,UCR,-18.620581,-53.076687,2026-08-18 12:00:00,2026-08-18 18:00:00,32.29,31.77,33.03,0.0,0.005,2.25,3.32,101558.1
25705,2314,UCR_430035,UCR,-18.367395,-53.19083,2026-08-18 12:00:00,2026-08-18 18:00:00,32.11,31.58,32.64,0.0,0.004,2.38,3.37,101556.3
25284,2314,UCR_430038,UCR,-18.395072,-53.130407,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
16091,2314,UCR_430042,UCR,-18.35544,-53.30809,2026-08-18 12:00:00,2026-08-18 18:00:00,32.11,31.58,32.64,0.0,0.004,2.38,3.37,101556.3
26014,2314,UCR_430069,UCR,-18.476075,-53.259297,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
26142,2314,UCR_430080,UCR,-18.5404,-53.309515,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
26136,2314,UCR_430082,UCR,-18.726293,-53.295587,2026-08-18 12:00:00,2026-08-18 18:00:00,33.45,32.78,34.17,0.001,0.005,2.29,3.43,101498.3
26154,2314,UCR_430100,UCR,-18.72919,-53.23845,2026-08-18 12:00:00,2026-08-18 18:00:00,33.45,32.78,34.17,0.001,0.005,2.29,3.43,101498.3
11649,2314,UCR_430188,UCR,-18.442711,-53.328876,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
26156,2314,UCR_430189,UCR,-18.457168,-53.454862,2026-08-18 12:00:00,2026-08-18 18:00:00,35.07,34.52,35.69,0.0,0.003,2.16,3.8,101412.8
11064,2314,UCR_430193,UCR,-18.455733,-53.109513,2026-08-18 12:00:00,2026-08-18 18:00:00,32.29,31.77,33.03,0.0,0.005,2.25,3.32,101558.1
14976,2314,UCR_430235,UCR,-18.51613,-53.04143,2026-08-18 12:00:00,2026-08-18 18:00:00,32.29,31.77,33.03,0.0,0.005,2.25,3.32,101558.1
26134,2314,UCR_430250,UCR,-18.602664,-53.195763,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
26130,2314,UCR_430271,UCR,-18.54951,-53.08757,2026-08-18 12:00:00,2026-08-18 18:00:00,32.29,31.77,33.03,0.0,0.005,2.25,3.32,101558.1
26146,2314,UCR_430278,UCR,-18.37928,-52.99697,2026-08-18 12:00:00,2026-08-18 18:00:00,32.29,31.77,33.03,0.0,0.005,2.25,3.32,101558.1
25501,2314,UCR_430302,UCR,-18.511801,-53.216719,2026-08-18 12:00:00,2026-08-18 18:00:00,32.74,32.08,33.47,0.0,0.004,2.03,3.4,101522.6
14720,2314,UCR_430314,UCR,-18.92452,-53.062048,2026-08-18 12:00:00,2026-08-18 18:00:00,33.65,33.18,34.32,0.001,0.005,2.44,3.79,101487.4
26144,2314,UCR_439211,UCR,-18.78055,-53.17633,2026-08-18 12:00:00,2026-08-18 18:00:00,33.45,32.78,34.17,0.001,0.005,2.29,3.43,101498.3
13796,2314,UEL_310014,UEL,-21.8499,-54.21598,2026-08-18 12:00:00,2026-08-18 18:00:00,35.48,33.44,36.62,0.001,0.011,4.28,6.46,101375.1
25744,2314,UEL_310031,UEL,-21.87163,-54.079,2026-08-18 12:00:00,2026-08-18 18:00:00,35.34,34.05,36.16,0.001,0.006,3.49,5.2,101367.3
22923,2314,UEL_310102,UEL,-21.65768,-53.79838,2026-08-18 12:00:00,2026-08-18 18:00:00,35.14,33.72,36.17,0.0,0.005,3.26,4.37,101388.5
26104,2314,UEL_310165,UEL,-21.705631,-53.987955,2026-08-18 12:00:00,2026-08-18 18:00:00,35.34,34.05,36.16,0.001,0.006,3.49,5.2,101367.3
25717,2314,UEL_310210,UEL,-21.881881,-53.942005,2026-08-18 12:00:00,2026-08-18 18:00:00,34.74,33.11,35.74,0.001,0.007,3.48,5.25,101391.8
26035,2314,UEL_310240,UEL,-21.81814,-53.86253,2026-08-18 12:00:00,2026-08-18 18:00:00,35.14,33.72,36.17,0.0,0.005,3.26,4.37,101388.5
26065,2314,UEL_310268,UEL,-21.75892,-53.93119,2026-08-18 12:00:00,2026-08-18 18:00:00,35.34,34.05,36.16,0.001,0.006,3.49,5.2,101367.3
26155,2314,UEL_310405,UEL,-21.80317,-54.32009,2026-08-18 12:00:00,2026-08-18 18:00:00,35.48,33.44,36.62,0.001,0.011,4.28,6.46,101375.1
25352,2314,UEL_318346,UEL,-21.91083,-54.14432,2026-08-18 12:00:00,2026-08-18 18:00:00,35.05,33.55,36.32,0.0,0.005,4.11,5.8,101381.2
26132,2314,UEL_318401,UEL,-21.70617,-53.87426,2026-08-18 12:00:00,2026-08-18 18:00:00,35.14,33.72,36.17,0.0,0.005,3.26,4.37,101388.5
25317,2314,UEL_318908,UEL,-21.801336,-54.105838,2026-08-18 12:00:00,2026-08-18 18:00:00,35.34,34.05,36.16,0.001,0.006,3.49,5.2,101367.3
26158,2314,UEL_320315,UEL,-21.868826,-54.307646,2026-08-18 12:00:00,2026-08-18 18:00:00,35.48,33.44,36.62,0.001,0.011,4.28,6.46,101375.1
25370,2314,UMV_410036,UMV,-17.84905,-53.10391,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
25948,2314,UMV_410047,UMV,-17.787364,-52.866477,2026-08-18 12:00:00,2026-08-18 18:00:00,31.96,31.16,33.15,0.001,0.004,3.16,4.5,101555.0
25349,2314,UMV_410050,UMV,-17.74627,-52.97339,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
11770,2314,UMV_410052,UMV,-17.69711,-53.11632,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
26055,2314,UMV_410060,UMV,-17.67181,-53.00486,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
25362,2314,UMV_410149,UMV,-17.67942,-53.19193,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26016,2314,UMV_410172,UMV,-17.68703,-53.05093,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
21292,2314,UMV_410188,UMV,-17.75885,-53.13167,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26015,2314,UMV_410205,UMV,-17.801945,-52.973335,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
25904,2314,UMV_410209,UMV,-17.695635,-52.945965,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
10725,2314,UMV_410228,UMV,-17.97149,-53.04733,2026-08-18 12:00:00,2026-08-18 18:00:00,31.83,31.02,32.76,0.001,0.008,3.09,4.27,101575.3
22596,2314,UMV_410237,UMV,-17.63743,-53.08039,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
26086,2314,UMV_410247,UMV,-17.7553,-53.054473,2026-08-18 12:00:00,2026-08-18 18:00:00,32.21,31.34,33.18,0.001,0.006,3.33,4.78,101560.5
26061,2314,UMV_418246,UMV,-17.627,-53.1307,2026-08-18 12:00:00,2026-08-18 18:00:00,31.72,30.96,32.59,0.001,0.011,3.16,4.21,101580.2
26088,2314,UMV_418259,UMV,-17.73877,-52.76438,2026-08-18 12:00:00,2026-08-18 18:00:00,31.96,31.16,33.15,0.001,0.004,3.16,4.5,101555.0
25290,2314,UMV_419033,UMV,-17.49263,-52.68559,2026-08-18 12:00:00,2026-08-18 18:00:00,31.56,30.41,32.53,0.001,0.012,3.65,4.9,101597.1
26050,2314,UMV_419132,UMV,-17.56163,-52.87835,2026-08-18 12:00:00,2026-08-18 18:00:00,32.23,30.96,33.25,0.001,0.012,3.49,5.27,101548.1
26224,2314,URC_210000,URC,-18.79607,-51.00996,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
25626,2314,URC_210004,URC,-18.851838,-51.059379,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
26176,2314,URC_210010,URC,-18.79015,-51.11736,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
25510,2314,URC_210012,URC,-18.917304,-50.889894,2026-08-18 12:00:00,2026-08-18 18:00:00,34.47,33.56,35.68,0.001,0.008,1.12,2.51,101502.9
17218,2314,URC_210017,URC,-18.908012,-50.967876,2026-08-18 12:00:00,2026-08-18 18:00:00,34.47,33.56,35.68,0.001,0.008,1.12,2.51,101502.9
26178,2314,URC_210046,URC,-18.77154,-51.28472,2026-08-18 12:00:00,2026-08-18 18:00:00,32.69,31.39,33.62,0.001,0.007,1.01,2.46,101546.3
26228,2314,URC_210057,URC,-18.92968,-51.07291,2026-08-18 12:00:00,2026-08-18 18:00:00,34.47,33.56,35.68,0.001,0.008,1.12,2.51,101502.9
19475,2314,URC_210059,URC,-18.71898,-51.22087,2026-08-18 12:00:00,2026-08-18 18:00:00,32.69,31.39,33.62,0.001,0.007,1.01,2.46,101546.3
26235,2314,URC_210060,URC,-18.990916,-50.865204,2026-08-18 12:00:00,2026-08-18 18:00:00,34.17,33.08,35.18,0.0,0.004,1.19,3.74,101520.9
26221,2314,URC_210100,URC,-19.09241,-51.13248,2026-08-18 12:00:00,2026-08-18 18:00:00,33.81,32.8,34.64,0.001,0.005,1.11,2.68,101525.6
26186,2314,URC_210119,URC,-18.939597,-50.928263,2026-08-18 12:00:00,2026-08-18 18:00:00,34.47,33.56,35.68,0.001,0.008,1.12,2.51,101502.9
13511,2314,URC_210130,URC,-18.85748,-50.9858,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
25737,2314,URC_210157,URC,-18.992915,-50.983234,2026-08-18 12:00:00,2026-08-18 18:00:00,34.47,33.56,35.68,0.001,0.008,1.12,2.51,101502.9
26216,2314,URC_210166,URC,-18.90619,-51.13138,2026-08-18 12:00:00,2026-08-18 18:00:00,33.81,32.8,34.64,0.001,0.005,1.11,2.68,101525.6
26237,2314,URC_210213,URC,-19.12862,-51.03129,2026-08-18 12:00:00,2026-08-18 18:00:00,34.22,33.14,35.3,0.001,0.007,0.98,2.68,101520.6
25706,2314,URC_210227,URC,-18.71007,-50.98108,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
25746,2314,URC_210235,URC,-18.86963,-51.029703,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
26236,2314,URC_219013,URC,-18.72273,-51.03543,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
26052,2314,URC_219047,URC,-18.81054,-50.76714,2026-08-18 12:00:00,2026-08-18 18:00:00,33.33,32.21,34.24,0.001,0.003,1.1,2.32,101551.4
13768,2314,URC_219052,URC,-18.69837,-50.87841,2026-08-18 12:00:00,2026-08-18 18:00:00,33.82,32.68,35.0,0.001,0.011,1.13,2.44,101517.4
23991,2314,URC_219053 II,URC,-18.83906,-50.7905,2026-08-18 12:00:00,2026-08-18 18:00:00,33.33,32.21,34.24,0.001,0.003,1.1,2.32,101551.4
